item_id	kind	donor_path	line	symbol
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:1236:len	api	engine-rs/crates/protocol/protocol-render/src/lib.rs	1236	fn:len
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:1240:is_empty	api	engine-rs/crates/protocol/protocol-render/src/lib.rs	1240	fn:is_empty
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:handle_roundtrip_and_distinct_from_entity	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1281	handle_roundtrip_and_distinct_from_entity
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:mesh_index_width_label_is_the_contract_vocabulary	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1292	mesh_index_width_label_is_the_contract_vocabulary
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:animated_mesh_asset_validates_clip_vocabulary	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1299	animated_mesh_asset_validates_clip_vocabulary
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:defaults_are_sensible	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1326	defaults_are_sensible
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:create_update_destroy_frame_in_order	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1339	create_update_destroy_frame_in_order
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:update_can_change_only_one_facet	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1391	update_can_change_only_one_facet
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:debug_overlay_line_node	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1417	debug_overlay_line_node
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:valid_inline_descriptor_passes	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1479	valid_inline_descriptor_passes
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:handle_source_skips_inline_length_checks_but_groups_must_tile	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1484	handle_source_skips_inline_length_checks_but_groups_must_tile
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:wrong_position_length_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1496	wrong_position_length_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:index_out_of_range_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1511	index_out_of_range_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:groups_must_tile_the_index_buffer	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1526	groups_must_tile_the_index_buffer
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:group_range_beyond_indices_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1540	group_range_beyond_indices_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:replace_mesh_payload_diff_constructs	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1554	replace_mesh_payload_diff_constructs
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:provenance_labels_are_stable	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1563	provenance_labels_are_stable
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:valid_static_mesh_passes	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1631	valid_static_mesh_passes
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:duplicate_material_slot_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1636	duplicate_material_slot_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:group_referencing_unbound_slot_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1646	group_referencing_unbound_slot_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:proxy_policy_requires_a_proxy_asset	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1656	proxy_policy_requires_a_proxy_asset
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:visual_only_resolves_to_no_collider	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1664	visual_only_resolves_to_no_collider
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:physical_without_proxy_falls_back_to_aabb	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1672	physical_without_proxy_falls_back_to_aabb
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:explicit_proxy_resolves_to_proxy	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1685	explicit_proxy_resolves_to_proxy
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:instance_carries_overrides_and_shares_asset_id	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1698	instance_carries_overrides_and_shares_asset_id
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:valid_sprite_passes	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1736	valid_sprite_passes
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:pivot_out_of_range_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1741	pivot_out_of_range_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:non_positive_size_is_classified	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1751	non_positive_size_is_classified
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:reserved_shading_modes_are_accepted_not_forced_unlit	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1761	reserved_shading_modes_are_accepted_not_forced_unlit
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:attachment_references_authority_ids_not_handles	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1772	attachment_references_authority_ids_not_handles
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:pick_hit_traces_to_source_identity	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1786	pick_hit_traces_to_source_identity
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:deterministic_sprite_update_diff_constructs	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1799	deterministic_sprite_update_diff_constructs
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:texture_descriptor_validates_id_and_dimensions	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1822	texture_descriptor_validates_id_and_dimensions
test:engine-rs/crates/protocol/protocol-render/src/lib.rs:atlas_resolves_frames_and_rejects_bad_rects	test	engine-rs/crates/protocol/protocol-render/src/lib.rs	1853	atlas_resolves_frames_and_rejects_bad_rects
api:engine-rs/crates/protocol/protocol-render/src/lighting.rs:7:LightShadowIntent	api	engine-rs/crates/protocol/protocol-render/src/lighting.rs	7	enum:LightShadowIntent
api:engine-rs/crates/protocol/protocol-render/src/lighting.rs:21:LightDescriptor	api	engine-rs/crates/protocol/protocol-render/src/lighting.rs	21	enum:LightDescriptor
api:engine-rs/crates/protocol/protocol-render/src/lighting.rs:61:LightDescriptorError	api	engine-rs/crates/protocol/protocol-render/src/lighting.rs	61	enum:LightDescriptorError
api:engine-rs/crates/protocol/protocol-render/src/lighting.rs:74:validate	api	engine-rs/crates/protocol/protocol-render/src/lighting.rs	74	fn:validate
api:engine-rs/crates/protocol/protocol-render/src/lighting.rs:137:shadow_intent	api	engine-rs/crates/protocol/protocol-render/src/lighting.rs	137	fn:shadow_intent
test:engine-rs/crates/protocol/protocol-render/src/lighting.rs:ordinary_light_kinds_validate_with_documented_units	test	engine-rs/crates/protocol/protocol-render/src/lighting.rs	180	ordinary_light_kinds_validate_with_documented_units
test:engine-rs/crates/protocol/protocol-render/src/lighting.rs:malformed_light_numbers_are_classified	test	engine-rs/crates/protocol/protocol-render/src/lighting.rs	221	malformed_light_numbers_are_classified
api:engine-rs/crates/protocol/protocol-render/src/material_feedback.rs:7:MaterialUvStrategy	api	engine-rs/crates/protocol/protocol-render/src/material_feedback.rs	7	enum:MaterialUvStrategy
api:engine-rs/crates/protocol/protocol-render/src/material_feedback.rs:19:label	api	engine-rs/crates/protocol/protocol-render/src/material_feedback.rs	19	fn:label
api:engine-rs/crates/protocol/protocol-render/src/material_feedback.rs:32:RenderMaterialDescriptor	api	engine-rs/crates/protocol/protocol-render/src/material_feedback.rs	32	struct:RenderMaterialDescriptor
api:engine-rs/crates/protocol/protocol-render/src/material_feedback.rs:55:MaterialInstanceParameters	api	engine-rs/crates/protocol/protocol-render/src/material_feedback.rs	55	struct:MaterialInstanceParameters
api:engine-rs/crates/protocol/protocol-render/src/pick.rs:7:SpritePickHit	api	engine-rs/crates/protocol/protocol-render/src/pick.rs	7	struct:SpritePickHit
api:engine-rs/crates/protocol/protocol-render/src/pick.rs:19:MeshPickHit	api	engine-rs/crates/protocol/protocol-render/src/pick.rs	19	struct:MeshPickHit
api:engine-rs/crates/render/render-animation/src/lib.rs:24:AnimationProjectionError	api	engine-rs/crates/render/render-animation/src/lib.rs	24	enum:AnimationProjectionError
api:engine-rs/crates/render/render-animation/src/lib.rs:47:AnimationControllerProjector	api	engine-rs/crates/render/render-animation/src/lib.rs	47	struct:AnimationControllerProjector
api:engine-rs/crates/render/render-animation/src/lib.rs:62:new	api	engine-rs/crates/render/render-animation/src/lib.rs	62	fn:new
api:engine-rs/crates/render/render-animation/src/lib.rs:66:create	api	engine-rs/crates/render/render-animation/src/lib.rs	66	fn:create
api:engine-rs/crates/render/render-animation/src/lib.rs:113:update	api	engine-rs/crates/render/render-animation/src/lib.rs	113	fn:update
api:engine-rs/crates/render/render-animation/src/lib.rs:136:destroy	api	engine-rs/crates/render/render-animation/src/lib.rs	136	fn:destroy
api:engine-rs/crates/render/render-animation/src/lib.rs:152:handle	api	engine-rs/crates/render/render-animation/src/lib.rs	152	fn:handle
test:engine-rs/crates/render/render-animation/tests/projector.rs:authority_changes_project_to_one_stable_g1_lifecycle	test	engine-rs/crates/render/render-animation/tests/projector.rs	79	authority_changes_project_to_one_stable_g1_lifecycle
test:engine-rs/crates/render/render-animation/tests/projector.rs:projector_rejects_mismatched_authority_identity	test	engine-rs/crates/render/render-animation/tests/projector.rs	144	projector_rejects_mismatched_authority_identity
test:engine-rs/crates/render/render-animation/tests/projector.rs:projector_rejects_trace_metadata_that_does_not_match_the_authority_fact	test	engine-rs/crates/render/render-animation/tests/projector.rs	159	projector_rejects_trace_metadata_that_does_not_match_the_authority_fact
api:engine-rs/crates/render/render-audio/src/lib.rs:20:AudioProjector	api	engine-rs/crates/render/render-audio/src/lib.rs	20	struct:AudioProjector
api:engine-rs/crates/render/render-audio/src/lib.rs:29:new	api	engine-rs/crates/render/render-audio/src/lib.rs	29	fn:new
api:engine-rs/crates/render/render-audio/src/lib.rs:39:project	api	engine-rs/crates/render/render-audio/src/lib.rs	39	fn:project
api:engine-rs/crates/render/render-audio/src/lib.rs:58:descriptor	api	engine-rs/crates/render/render-audio/src/lib.rs	58	fn:descriptor
api:engine-rs/crates/render/render-audio/src/lib.rs:62:readout	api	engine-rs/crates/render/render-audio/src/lib.rs	62	fn:readout
api:engine-rs/crates/render/render-audio/src/lib.rs:71:reset	api	engine-rs/crates/render/render-audio/src/lib.rs	71	fn:reset
test:engine-rs/crates/render/render-audio/src/lib.rs:catalog_validated_emit_create_update_destroy_are_ordered_and_retained	test	engine-rs/crates/render/render-audio/src/lib.rs	280	catalog_validated_emit_create_update_destroy_are_ordered_and_retained
test:engine-rs/crates/render/render-audio/src/lib.rs:invalid_asset_descriptor_and_handle_transitions_fail_without_partial_state	test	engine-rs/crates/render/render-audio/src/lib.rs	354	invalid_asset_descriptor_and_handle_transitions_fail_without_partial_state
api:engine-rs/crates/render/render-billboard/src/lib.rs:25:BillboardProjector	api	engine-rs/crates/render/render-billboard/src/lib.rs	25	struct:BillboardProjector
api:engine-rs/crates/render/render-billboard/src/lib.rs:32:new	api	engine-rs/crates/render/render-billboard/src/lib.rs	32	fn:new
api:engine-rs/crates/render/render-billboard/src/lib.rs:40:project	api	engine-rs/crates/render/render-billboard/src/lib.rs	40	fn:project
api:engine-rs/crates/render/render-billboard/src/lib.rs:59:descriptor	api	engine-rs/crates/render/render-billboard/src/lib.rs	59	fn:descriptor
api:engine-rs/crates/render/render-billboard/src/lib.rs:63:readout	api	engine-rs/crates/render/render-billboard/src/lib.rs	63	fn:readout
api:engine-rs/crates/render/render-billboard/src/lib.rs:73:reset	api	engine-rs/crates/render/render-billboard/src/lib.rs	73	fn:reset
test:engine-rs/crates/render/render-billboard/src/lib.rs:create_update_destroy_validates_retained_billboard_lifecycle	test	engine-rs/crates/render/render-billboard/src/lib.rs	387	create_update_destroy_validates_retained_billboard_lifecycle
test:engine-rs/crates/render/render-billboard/src/lib.rs:assets_and_descriptor_bounds_fail_closed_without_partial_update	test	engine-rs/crates/render/render-billboard/src/lib.rs	423	assets_and_descriptor_bounds_fail_closed_without_partial_update
test:engine-rs/crates/render/render-billboard/src/lib.rs:icon_texture_and_reset_are_catalog_validated_and_disposable	test	engine-rs/crates/render/render-billboard/src/lib.rs	473	icon_texture_and_reset_are_catalog_validated_and_disposable
api:engine-rs/crates/render/render-bridge/src/json.rs:21:encode_frame	api	engine-rs/crates/render/render-bridge/src/json.rs	21	fn:encode_frame
api:engine-rs/crates/render/render-bridge/src/json.rs:36:encode_sequence	api	engine-rs/crates/render/render-bridge/src/json.rs	36	fn:encode_sequence
api:engine-rs/crates/render/render-bridge/src/lib.rs:37:json	api	engine-rs/crates/render/render-bridge/src/lib.rs	37	mod:json
api:engine-rs/crates/render/render-bridge/src/lib.rs:39:presentation	api	engine-rs/crates/render/render-bridge/src/lib.rs	39	mod:presentation
api:engine-rs/crates/render/render-bridge/src/lib.rs:41:voxel	api	engine-rs/crates/render/render-bridge/src/lib.rs	41	mod:voxel
api:engine-rs/crates/render/render-bridge/src/lib.rs:64:NodeProjection	api	engine-rs/crates/render/render-bridge/src/lib.rs	64	trait:NodeProjection
api:engine-rs/crates/render/render-bridge/src/lib.rs:69:RenderProjector	api	engine-rs/crates/render/render-bridge/src/lib.rs	69	struct:RenderProjector
api:engine-rs/crates/render/render-bridge/src/lib.rs:78:new	api	engine-rs/crates/render/render-bridge/src/lib.rs	78	fn:new
api:engine-rs/crates/render/render-bridge/src/lib.rs:90:project	api	engine-rs/crates/render/render-bridge/src/lib.rs	90	fn:project
api:engine-rs/crates/render/render-bridge/src/lib.rs:140:handle_of	api	engine-rs/crates/render/render-bridge/src/lib.rs	140	fn:handle_of
api:engine-rs/crates/render/render-bridge/src/lib.rs:168:SceneProjection	api	engine-rs/crates/render/render-bridge/src/lib.rs	168	struct:SceneProjection
api:engine-rs/crates/render/render-bridge/src/lib.rs:192:scene_projector	api	engine-rs/crates/render/render-bridge/src/lib.rs	192	fn:scene_projector
test:engine-rs/crates/render/render-bridge/src/lib.rs:projects_create_diffs_for_new_entities_in_sorted_order	test	engine-rs/crates/render/render-bridge/src/lib.rs	212	projects_create_diffs_for_new_entities_in_sorted_order
test:engine-rs/crates/render/render-bridge/src/lib.rs:unchanged_store_projects_empty_frame	test	engine-rs/crates/render/render-bridge/src/lib.rs	231	unchanged_store_projects_empty_frame
test:engine-rs/crates/render/render-bridge/src/lib.rs:tag_change_projects_a_metadata_update_only	test	engine-rs/crates/render/render-bridge/src/lib.rs	240	tag_change_projects_a_metadata_update_only
test:engine-rs/crates/render/render-bridge/src/lib.rs:removed_entity_projects_a_destroy_with_its_handle	test	engine-rs/crates/render/render-bridge/src/lib.rs	274	removed_entity_projects_a_destroy_with_its_handle
test:engine-rs/crates/render/render-bridge/src/lib.rs:mixed_frame_orders_creates_then_updates_then_destroys	test	engine-rs/crates/render/render-bridge/src/lib.rs	292	mixed_frame_orders_creates_then_updates_then_destroys
test:engine-rs/crates/render/render-bridge/src/lib.rs:bridge_emits_the_committed_render_fixture	test	engine-rs/crates/render/render-bridge/src/lib.rs	342	bridge_emits_the_committed_render_fixture
test:engine-rs/crates/render/render-bridge/src/lib.rs:handles_are_stable_across_frames	test	engine-rs/crates/render/render-bridge/src/lib.rs	358	handles_are_stable_across_frames
internal:engine-rs/crates/render/render-bridge/src/mesh_payload.rs	internal	engine-rs/crates/render/render-bridge/src/mesh_payload.rs	0	no-public-api-or-test
api:engine-rs/crates/render/render-bridge/src/presentation.rs:56:SpriteAtlasSource	api	engine-rs/crates/render/render-bridge/src/presentation.rs	56	struct:SpriteAtlasSource
api:engine-rs/crates/render/render-bridge/src/presentation.rs:65:RenderSourceKind	api	engine-rs/crates/render/render-bridge/src/presentation.rs	65	enum:RenderSourceKind
api:engine-rs/crates/render/render-bridge/src/presentation.rs:75:RenderSource	api	engine-rs/crates/render/render-bridge/src/presentation.rs	75	struct:RenderSource
api:engine-rs/crates/render/render-bridge/src/presentation.rs:89:RenderRegistry	api	engine-rs/crates/render/render-bridge/src/presentation.rs	89	struct:RenderRegistry
api:engine-rs/crates/render/render-bridge/src/presentation.rs:96:new	api	engine-rs/crates/render/render-bridge/src/presentation.rs	96	fn:new
